ANO;LOCALIDAD_MADRE;EDAD_MADRE;SEXO;REGIMEN_SEGURIDAD;total
2015;San Cristóbal;30;MASCULINO;CONTRIBUTIVO;67
2015;San Cristóbal;30;MASCULINO;EXCEPCION;5
2015;San Cristóbal;30;MASCULINO;NO ASEGURADO;2
2015;San Cristóbal;30;MASCULINO;SUBSIDIADO;21
2015;San Cristóbal;31;FEMENINO;CONTRIBUTIVO;63
2015;San Cristóbal;31;FEMENINO;EXCEPCION;2
2015;San Cristóbal;31;FEMENINO;NO ASEGURADO;1
2015;San Cristóbal;31;FEMENINO;SUBSIDIADO;14
2015;San Cristóbal;31;MASCULINO;CONTRIBUTIVO;72
2015;San Cristóbal;31;MASCULINO;EXCEPCION;5
2015;San Cristóbal;31;MASCULINO;NO ASEGURADO;7
2015;San Cristóbal;31;MASCULINO;SUBSIDIADO;15
2015;San Cristóbal;32;FEMENINO;CONTRIBUTIVO;80
2015;San Cristóbal;32;FEMENINO;EXCEPCION;8
2015;San Cristóbal;32;FEMENINO;NO ASEGURADO;1
2015;San Cristóbal;32;FEMENINO;SUBSIDIADO;12
2015;San Cristóbal;32;MASCULINO;CONTRIBUTIVO;79
2015;San Cristóbal;32;MASCULINO;EXCEPCION;3
2015;San Cristóbal;32;MASCULINO;NO ASEGURADO;2
2015;San Cristóbal;32;MASCULINO;SUBSIDIADO;19
2015;San Cristóbal;33;FEMENINO;CONTRIBUTIVO;52
2015;San Cristóbal;33;FEMENINO;EXCEPCION;2
2015;San Cristóbal;33;FEMENINO;NO ASEGURADO;2
2015;San Cristóbal;33;FEMENINO;SUBSIDIADO;17
2015;San Cristóbal;33;MASCULINO;CONTRIBUTIVO;61
2015;San Cristóbal;33;MASCULINO;EXCEPCION;3
2015;San Cristóbal;33;MASCULINO;SUBSIDIADO;15
2015;San Cristóbal;34;FEMENINO;CONTRIBUTIVO;43
2015;San Cristóbal;34;FEMENINO;EXCEPCION;2
2015;San Cristóbal;34;FEMENINO;NO ASEGURADO;4
2015;San Cristóbal;34;FEMENINO;SUBSIDIADO;11
2015;San Cristóbal;34;MASCULINO;CONTRIBUTIVO;51
2015;San Cristóbal;34;MASCULINO;EXCEPCION;3
2015;San Cristóbal;34;MASCULINO;NO ASEGURADO;2
2015;San Cristóbal;34;MASCULINO;SUBSIDIADO;20
2015;San Cristóbal;35;FEMENINO;CONTRIBUTIVO;37
2015;San Cristóbal;35;FEMENINO;ESPECIAL;1
2015;San Cristóbal;35;FEMENINO;EXCEPCION;4
2015;San Cristóbal;35;FEMENINO;NO ASEGURADO;2
2015;San Cristóbal;35;FEMENINO;SUBSIDIADO;11
2015;San Cristóbal;35;MASCULINO;CONTRIBUTIVO;39
2015;San Cristóbal;35;MASCULINO;EXCEPCION;3
2015;San Cristóbal;35;MASCULINO;NO ASEGURADO;5
2015;San Cristóbal;35;MASCULINO;SUBSIDIADO;9
2015;San Cristóbal;36;FEMENINO;CONTRIBUTIVO;36
2015;San Cristóbal;36;FEMENINO;NO ASEGURADO;1
2015;San Cristóbal;36;FEMENINO;SUBSIDIADO;12
2015;San Cristóbal;36;MASCULINO;CONTRIBUTIVO;35
2015;San Cristóbal;36;MASCULINO;EXCEPCION;3
2015;San Cristóbal;36;MASCULINO;NO ASEGURADO;4
2015;San Cristóbal;36;MASCULINO;SUBSIDIADO;10
2015;San Cristóbal;37;FEMENINO;CONTRIBUTIVO;25
2015;San Cristóbal;37;FEMENINO;EXCEPCION;6
2015;San Cristóbal;37;FEMENINO;NO ASEGURADO;2
2015;San Cristóbal;37;FEMENINO;SUBSIDIADO;11
2015;San Cristóbal;37;MASCULINO;CONTRIBUTIVO;36
2015;San Cristóbal;37;MASCULINO;NO ASEGURADO;1
2015;San Cristóbal;37;MASCULINO;SUBSIDIADO;9
2015;San Cristóbal;38;FEMENINO;CONTRIBUTIVO;19
2015;San Cristóbal;38;FEMENINO;EXCEPCION;1
2015;San Cristóbal;38;FEMENINO;SUBSIDIADO;8
2015;San Cristóbal;38;MASCULINO;CONTRIBUTIVO;28
2015;San Cristóbal;38;MASCULINO;NO ASEGURADO;3
2015;San Cristóbal;38;MASCULINO;SUBSIDIADO;8
2015;San Cristóbal;39;FEMENINO;CONTRIBUTIVO;18
2015;San Cristóbal;39;FEMENINO;EXCEPCION;1
2015;San Cristóbal;39;FEMENINO;SUBSIDIADO;8
2015;San Cristóbal;39;MASCULINO;CONTRIBUTIVO;11
2015;San Cristóbal;39;MASCULINO;SUBSIDIADO;5
2015;San Cristóbal;40;FEMENINO;CONTRIBUTIVO;8
2015;San Cristóbal;40;MASCULINO;CONTRIBUTIVO;17
2015;San Cristóbal;40;MASCULINO;EXCEPCION;3
2015;San Cristóbal;40;MASCULINO;SUBSIDIADO;7
2015;San Cristóbal;41;FEMENINO;CONTRIBUTIVO;10
2015;San Cristóbal;41;FEMENINO;SUBSIDIADO;2
2015;San Cristóbal;41;MASCULINO;CONTRIBUTIVO;8
2015;San Cristóbal;41;MASCULINO;NO ASEGURADO;1
2015;San Cristóbal;41;MASCULINO;SUBSIDIADO;10
2015;San Cristóbal;42;FEMENINO;CONTRIBUTIVO;9
2015;San Cristóbal;42;FEMENINO;NO ASEGURADO;1
2015;San Cristóbal;42;MASCULINO;CONTRIBUTIVO;5
2015;San Cristóbal;42;MASCULINO;SUBSIDIADO;2
2015;San Cristóbal;43;FEMENINO;CONTRIBUTIVO;2
2015;San Cristóbal;43;FEMENINO;SUBSIDIADO;4
2015;San Cristóbal;43;MASCULINO;CONTRIBUTIVO;3
2015;San Cristóbal;43;MASCULINO;EXCEPCION;1
2015;San Cristóbal;43;MASCULINO;NO ASEGURADO;1
2015;San Cristóbal;43;MASCULINO;SUBSIDIADO;4
2015;San Cristóbal;44;FEMENINO;CONTRIBUTIVO;3
2015;San Cristóbal;44;MASCULINO;CONTRIBUTIVO;3
2015;San Cristóbal;44;MASCULINO;SUBSIDIADO;3
2015;San Cristóbal;45;FEMENINO;CONTRIBUTIVO;1
2015;San Cristóbal;45;FEMENINO;SUBSIDIADO;1
2015;San Cristóbal;45;MASCULINO;CONTRIBUTIVO;3
2015;San Cristóbal;45;MASCULINO;SUBSIDIADO;1
2015;San Cristóbal;46;FEMENINO;SUBSIDIADO;1
2015;San Cristóbal;46;MASCULINO;CONTRIBUTIVO;1
2015;San Cristóbal;46;MASCULINO;SUBSIDIADO;1
2015;San Cristóbal;47;MASCULINO;SUBSIDIADO;1
2015;San Cristóbal;49;FEMENINO;SUBSIDIADO;1
2015;Santa Fe;12;FEMENINO;SUBSIDIADO;1
2015;Santa Fe;13;MASCULINO;NO ASEGURADO;1
2015;Santa Fe;14;FEMENINO;SUBSIDIADO;4
2015;Santa Fe;14;MASCULINO;SUBSIDIADO;1
2015;Santa Fe;15;FEMENINO;CONTRIBUTIVO;3
2015;Santa Fe;15;FEMENINO;SUBSIDIADO;6
2015;Santa Fe;15;MASCULINO;CONTRIBUTIVO;2
2015;Santa Fe;15;MASCULINO;EXCEPCION;1
2015;Santa Fe;15;MASCULINO;SUBSIDIADO;7
2015;Santa Fe;16;FEMENINO;CONTRIBUTIVO;9
2015;Santa Fe;16;FEMENINO;NO ASEGURADO;1
2015;Santa Fe;16;FEMENINO;SUBSIDIADO;13
2015;Santa Fe;16;MASCULINO;CONTRIBUTIVO;10
2015;Santa Fe;16;MASCULINO;SUBSIDIADO;8
2015;Santa Fe;17;FEMENINO;CONTRIBUTIVO;10
2015;Santa Fe;17;FEMENINO;NO ASEGURADO;1
2015;Santa Fe;17;FEMENINO;SUBSIDIADO;13
2015;Santa Fe;17;MASCULINO;CONTRIBUTIVO;9
2015;Santa Fe;17;MASCULINO;EXCEPCION;1
2015;Santa Fe;17;MASCULINO;SUBSIDIADO;17
2015;Santa Fe;18;FEMENINO;CONTRIBUTIVO;18
2015;Santa Fe;18;FEMENINO;NO ASEGURADO;1
2015;Santa Fe;18;FEMENINO;SUBSIDIADO;14
2015;Santa Fe;18;MASCULINO;CONTRIBUTIVO;9
2015;Santa Fe;18;MASCULINO;NO ASEGURADO;4
2015;Santa Fe;18;MASCULINO;SUBSIDIADO;25
2015;Santa Fe;19;FEMENINO;CONTRIBUTIVO;16
2015;Santa Fe;19;FEMENINO;NO ASEGURADO;3
2015;Santa Fe;19;FEMENINO;SUBSIDIADO;19
2015;Santa Fe;19;MASCULINO;CONTRIBUTIVO;25
2015;Santa Fe;19;MASCULINO;EXCEPCION;1
2015;Santa Fe;19;MASCULINO;NO ASEGURADO;2
2015;Santa Fe;19;MASCULINO;SUBSIDIADO;21
2015;Santa Fe;20;FEMENINO;CONTRIBUTIVO;22
2015;Santa Fe;20;FEMENINO;EXCEPCION;1
2015;Santa Fe;20;FEMENINO;NO ASEGURADO;4
2015;Santa Fe;20;FEMENINO;SUBSIDIADO;20
2015;Santa Fe;20;MASCULINO;CONTRIBUTIVO;21
2015;Santa Fe;20;MASCULINO;NO ASEGURADO;4
2015;Santa Fe;20;MASCULINO;SUBSIDIADO;23
2015;Santa Fe;21;FEMENINO;CONTRIBUTIVO;23
2015;Santa Fe;21;FEMENINO;SUBSIDIADO;12
2015;Santa Fe;21;MASCULINO;CONTRIBUTIVO;18
2015;Santa Fe;21;MASCULINO;NO ASEGURADO;3
2015;Santa Fe;21;MASCULINO;SUBSIDIADO;16
2015;Santa Fe;22;FEMENINO;CONTRIBUTIVO;23
2015;Santa Fe;22;FEMENINO;NO ASEGURADO;2
2015;Santa Fe;22;FEMENINO;SUBSIDIADO;12
2015;Santa Fe;22;MASCULINO;CONTRIBUTIVO;32
2015;Santa Fe;22;MASCULINO;EXCEPCION;2
2015;Santa Fe;22;MASCULINO;NO ASEGURADO;3
2015;Santa Fe;22;MASCULINO;SUBSIDIADO;14
2015;Santa Fe;23;FEMENINO;CONTRIBUTIVO;33
2015;Santa Fe;23;FEMENINO;EXCEPCION;1
2015;Santa Fe;23;FEMENINO;NO ASEGURADO;6
2015;Santa Fe;23;FEMENINO;SUBSIDIADO;16
2015;Santa Fe;23;MASCULINO;CONTRIBUTIVO;25
2015;Santa Fe;23;MASCULINO;EXCEPCION;2
2015;Santa Fe;23;MASCULINO;SUBSIDIADO;11
2015;Santa Fe;24;FEMENINO;CONTRIBUTIVO;24
2015;Santa Fe;24;FEMENINO;NO ASEGURADO;1
2015;Santa Fe;24;FEMENINO;SUBSIDIADO;14
2015;Santa Fe;24;MASCULINO;CONTRIBUTIVO;23
2015;Santa Fe;24;MASCULINO;EXCEPCION;1
2015;Santa Fe;24;MASCULINO;NO ASEGURADO;3
2015;Santa Fe;24;MASCULINO;SUBSIDIADO;17
2015;Santa Fe;25;FEMENINO;CONTRIBUTIVO;26
2015;Santa Fe;25;FEMENINO;EXCEPCION;4
2015;Santa Fe;25;FEMENINO;NO ASEGURADO;1
2015;Santa Fe;25;FEMENINO;SUBSIDIADO;10
2015;Santa Fe;25;MASCULINO;CONTRIBUTIVO;25
2015;Santa Fe;25;MASCULINO;EXCEPCION;1
2015;Santa Fe;25;MASCULINO;SUBSIDIADO;8
2015;Santa Fe;26;FEMENINO;CONTRIBUTIVO;33
2015;Santa Fe;26;FEMENINO;EXCEPCION;2
2015;Santa Fe;26;FEMENINO;NO ASEGURADO;1
2015;Santa Fe;26;FEMENINO;SUBSIDIADO;8
2015;Santa Fe;26;MASCULINO;CONTRIBUTIVO;20
2015;Santa Fe;26;MASCULINO;EXCEPCION;2
2015;Santa Fe;26;MASCULINO;NO ASEGURADO;2
2015;Santa Fe;26;MASCULINO;SUBSIDIADO;11
2015;Santa Fe;27;FEMENINO;CONTRIBUTIVO;17
2015;Santa Fe;27;FEMENINO;NO ASEGURADO;2
2015;Santa Fe;27;FEMENINO;SUBSIDIADO;13
2015;Santa Fe;27;MASCULINO;CONTRIBUTIVO;24
2015;Santa Fe;27;MASCULINO;NO ASEGURADO;1
2015;Santa Fe;27;MASCULINO;SUBSIDIADO;15
2015;Santa Fe;28;FEMENINO;CONTRIBUTIVO;21
2015;Santa Fe;28;FEMENINO;NO ASEGURADO;2
2015;Santa Fe;28;FEMENINO;SUBSIDIADO;9
2015;Santa Fe;28;MASCULINO;CONTRIBUTIVO;27
2015;Santa Fe;28;MASCULINO;EXCEPCION;1
2015;Santa Fe;28;MASCULINO;NO ASEGURADO;1
2015;Santa Fe;28;MASCULINO;SUBSIDIADO;10
2015;Santa Fe;29;FEMENINO;CONTRIBUTIVO;16
2015;Santa Fe;29;FEMENINO;NO ASEGURADO;2
2015;Santa Fe;29;FEMENINO;SUBSIDIADO;7
2015;Santa Fe;29;MASCULINO;CONTRIBUTIVO;22
2015;Santa Fe;29;MASCULINO;EXCEPCION;1
2015;Santa Fe;29;MASCULINO;NO ASEGURADO;6
2015;Santa Fe;29;MASCULINO;SUBSIDIADO;9
2015;Santa Fe;30;FEMENINO;CONTRIBUTIVO;21
2015;Santa Fe;30;FEMENINO;NO ASEGURADO;1
2015;Santa Fe;30;FEMENINO;SUBSIDIADO;6
2015;Santa Fe;30;MASCULINO;CONTRIBUTIVO;19
2015;Santa Fe;30;MASCULINO;NO ASEGURADO;1
2015;Santa Fe;30;MASCULINO;SUBSIDIADO;11
2015;Santa Fe;31;FEMENINO;CONTRIBUTIVO;25
2015;Santa Fe;31;FEMENINO;EXCEPCION;1
2015;Santa Fe;31;FEMENINO;SUBSIDIADO;8
2015;Santa Fe;31;MASCULINO;CONTRIBUTIVO;19
2015;Santa Fe;31;MASCULINO;EXCEPCION;1
2015;Santa Fe;31;MASCULINO;NO ASEGURADO;1
2015;Santa Fe;31;MASCULINO;SUBSIDIADO;6
2015;Santa Fe;32;FEMENINO;CONTRIBUTIVO;15
2015;Santa Fe;32;FEMENINO;NO ASEGURADO;1
2015;Santa Fe;32;FEMENINO;SUBSIDIADO;13
2015;Santa Fe;32;MASCULINO;CONTRIBUTIVO;18
2015;Santa Fe;32;MASCULINO;EXCEPCION;3
2015;Santa Fe;32;MASCULINO;NO ASEGURADO;1
2015;Santa Fe;32;MASCULINO;SUBSIDIADO;6
2015;Santa Fe;33;FEMENINO;CONTRIBUTIVO;16
2015;Santa Fe;33;FEMENINO;EXCEPCION;1
2015;Santa Fe;33;FEMENINO;SUBSIDIADO;8
2015;Santa Fe;33;MASCULINO;CONTRIBUTIVO;24
2015;Santa Fe;33;MASCULINO;EXCEPCION;1
2015;Santa Fe;33;MASCULINO;SUBSIDIADO;9
2015;Santa Fe;34;FEMENINO;CONTRIBUTIVO;17
2015;Santa Fe;34;FEMENINO;SUBSIDIADO;5
2015;Santa Fe;34;MASCULINO;CONTRIBUTIVO;20
2015;Santa Fe;34;MASCULINO;EXCEPCION;2
2015;Santa Fe;34;MASCULINO;NO ASEGURADO;1
2015;Santa Fe;34;MASCULINO;SUBSIDIADO;8
2015;Santa Fe;35;FEMENINO;CONTRIBUTIVO;16
2015;Santa Fe;35;FEMENINO;SUBSIDIADO;2
2015;Santa Fe;35;MASCULINO;CONTRIBUTIVO;13
2015;Santa Fe;35;MASCULINO;NO ASEGURADO;1
2015;Santa Fe;35;MASCULINO;SUBSIDIADO;3
2015;Santa Fe;36;FEMENINO;CONTRIBUTIVO;19
2015;Santa Fe;36;FEMENINO;SUBSIDIADO;1
2015;Santa Fe;36;MASCULINO;CONTRIBUTIVO;14
2015;Santa Fe;36;MASCULINO;EXCEPCION;1
2015;Santa Fe;36;MASCULINO;SUBSIDIADO;1
2015;Santa Fe;37;FEMENINO;CONTRIBUTIVO;11
2015;Santa Fe;37;FEMENINO;EXCEPCION;2
2015;Santa Fe;37;FEMENINO;NO ASEGURADO;1
2015;Santa Fe;37;FEMENINO;SUBSIDIADO;1
2015;Santa Fe;37;MASCULINO;CONTRIBUTIVO;7
2015;Santa Fe;37;MASCULINO;NO ASEGURADO;2
2015;Santa Fe;37;MASCULINO;SUBSIDIADO;2
2015;Santa Fe;38;FEMENINO;CONTRIBUTIVO;7
2015;Santa Fe;38;FEMENINO;EXCEPCION;2
2015;Santa Fe;38;FEMENINO;NO ASEGURADO;2
2015;Santa Fe;38;FEMENINO;SUBSIDIADO;5
2015;Santa Fe;38;MASCULINO;CONTRIBUTIVO;8
2015;Santa Fe;38;MASCULINO;EXCEPCION;1
2015;Santa Fe;38;MASCULINO;SUBSIDIADO;1
2015;Santa Fe;39;FEMENINO;CONTRIBUTIVO;10
2015;Santa Fe;39;FEMENINO;NO ASEGURADO;1
2015;Santa Fe;39;FEMENINO;SUBSIDIADO;3
2015;Santa Fe;39;MASCULINO;CONTRIBUTIVO;6
2015;Santa Fe;39;MASCULINO;SUBSIDIADO;3
2015;Santa Fe;40;FEMENINO;CONTRIBUTIVO;5
2015;Santa Fe;40;MASCULINO;CONTRIBUTIVO;5
2015;Santa Fe;40;MASCULINO;EXCEPCION;1
2015;Santa Fe;40;MASCULINO;NO ASEGURADO;1
2015;Santa Fe;41;FEMENINO;CONTRIBUTIVO;3
2015;Santa Fe;41;FEMENINO;SUBSIDIADO;1
2015;Santa Fe;41;MASCULINO;CONTRIBUTIVO;4
2015;Santa Fe;42;FEMENINO;CONTRIBUTIVO;2
2015;Santa Fe;42;FEMENINO;SUBSIDIADO;1
2015;Santa Fe;42;MASCULINO;CONTRIBUTIVO;3
2015;Santa Fe;42;MASCULINO;SUBSIDIADO;3
2015;Santa Fe;43;FEMENINO;CONTRIBUTIVO;1
2015;Santa Fe;43;MASCULINO;CONTRIBUTIVO;1
2015;Santa Fe;44;FEMENINO;CONTRIBUTIVO;1
2015;Santa Fe;44;FEMENINO;SUBSIDIADO;1
2015;Santa Fe;44;MASCULINO;CONTRIBUTIVO;1
2015;Santa Fe;44;MASCULINO;SUBSIDIADO;1
2015;Santa Fe;45;FEMENINO;CONTRIBUTIVO;1
2015;Santa Fe;46;FEMENINO;CONTRIBUTIVO;1
2015;Sin Información;13;MASCULINO;NO ASEGURADO;1
2015;Sin Información;15;FEMENINO;CONTRIBUTIVO;2
2015;Sin Información;15;MASCULINO;SUBSIDIADO;1
2015;Sin Información;16;FEMENINO;CONTRIBUTIVO;3
2015;Sin Información;16;FEMENINO;NO ASEGURADO;2
2015;Sin Información;16;FEMENINO;SUBSIDIADO;6
2015;Sin Información;16;MASCULINO;CONTRIBUTIVO;3
2015;Sin Información;16;MASCULINO;NO ASEGURADO;2
2015;Sin Información;16;MASCULINO;SUBSIDIADO;3
2015;Sin Información;17;FEMENINO;CONTRIBUTIVO;3
2015;Sin Información;17;FEMENINO;NO ASEGURADO;2
2015;Sin Información;17;FEMENINO;SUBSIDIADO;5
2015;Sin Información;17;MASCULINO;CONTRIBUTIVO;1
2015;Sin Información;17;MASCULINO;NO ASEGURADO;3
2015;Sin Información;17;MASCULINO;SUBSIDIADO;4
2015;Sin Información;18;FEMENINO;CONTRIBUTIVO;5
2015;Sin Información;18;FEMENINO;NO ASEGURADO;3
2015;Sin Información;18;FEMENINO;SUBSIDIADO;12
2015;Sin Información;18;MASCULINO;CONTRIBUTIVO;8
2015;Sin Información;18;MASCULINO;NO ASEGURADO;4
2015;Sin Información;18;MASCULINO;SUBSIDIADO;5
2015;Sin Información;19;FEMENINO;CONTRIBUTIVO;5
2015;Sin Información;19;FEMENINO;NO ASEGURADO;2
2015;Sin Información;19;FEMENINO;SUBSIDIADO;6
2015;Sin Información;19;MASCULINO;CONTRIBUTIVO;7
2015;Sin Información;19;MASCULINO;NO ASEGURADO;1
2015;Sin Información;19;MASCULINO;SUBSIDIADO;5
2015;Sin Información;20;FEMENINO;CONTRIBUTIVO;11
2015;Sin Información;20;FEMENINO;NO ASEGURADO;2
2015;Sin Información;20;FEMENINO;SUBSIDIADO;6
2015;Sin Información;20;MASCULINO;CONTRIBUTIVO;7
2015;Sin Información;20;MASCULINO;NO ASEGURADO;3
2015;Sin Información;20;MASCULINO;SUBSIDIADO;3
2015;Sin Información;21;FEMENINO;CONTRIBUTIVO;6
2015;Sin Información;21;FEMENINO;NO ASEGURADO;5
2015;Sin Información;21;FEMENINO;SUBSIDIADO;7
2015;Sin Información;21;MASCULINO;CONTRIBUTIVO;10
2015;Sin Información;21;MASCULINO;NO ASEGURADO;2
2015;Sin Información;21;MASCULINO;SUBSIDIADO;2
2015;Sin Información;22;FEMENINO;CONTRIBUTIVO;13
2015;Sin Información;22;FEMENINO;SUBSIDIADO;5
2015;Sin Información;22;MASCULINO;CONTRIBUTIVO;8
2015;Sin Información;22;MASCULINO;EXCEPCION;1
2015;Sin Información;22;MASCULINO;SUBSIDIADO;3
2015;Sin Información;23;FEMENINO;CONTRIBUTIVO;6
2015;Sin Información;23;FEMENINO;NO ASEGURADO;2
2015;Sin Información;23;MASCULINO;CONTRIBUTIVO;7
2015;Sin Información;23;MASCULINO;NO ASEGURADO;5
2015;Sin Información;24;FEMENINO;CONTRIBUTIVO;11
2015;Sin Información;24;FEMENINO;NO ASEGURADO;4
2015;Sin Información;24;FEMENINO;SUBSIDIADO;1
2015;Sin Información;24;MASCULINO;CONTRIBUTIVO;8
2015;Sin Información;24;MASCULINO;NO ASEGURADO;5
2015;Sin Información;24;MASCULINO;SUBSIDIADO;3
2015;Sin Información;25;FEMENINO;CONTRIBUTIVO;11
2015;Sin Información;25;FEMENINO;NO ASEGURADO;2
2015;Sin Información;25;FEMENINO;SUBSIDIADO;1
2015;Sin Información;25;MASCULINO;CONTRIBUTIVO;8
2015;Sin Información;25;MASCULINO;NO ASEGURADO;4
2015;Sin Información;25;MASCULINO;SUBSIDIADO;1
2015;Sin Información;26;FEMENINO;CONTRIBUTIVO;5
2015;Sin Información;26;FEMENINO;NO ASEGURADO;1
2015;Sin Información;26;FEMENINO;SUBSIDIADO;2
2015;Sin Información;26;MASCULINO;CONTRIBUTIVO;8
2015;Sin Información;26;MASCULINO;NO ASEGURADO;1
2015;Sin Información;26;MASCULINO;SUBSIDIADO;6
2015;Sin Información;27;FEMENINO;CONTRIBUTIVO;2
2015;Sin Información;27;FEMENINO;NO ASEGURADO;1
2015;Sin Información;27;FEMENINO;SUBSIDIADO;2
2015;Sin Información;27;MASCULINO;CONTRIBUTIVO;3
2015;Sin Información;27;MASCULINO;NO ASEGURADO;2
2015;Sin Información;27;MASCULINO;SUBSIDIADO;3
2015;Sin Información;28;FEMENINO;CONTRIBUTIVO;4
2015;Sin Información;28;FEMENINO;SUBSIDIADO;1
2015;Sin Información;28;MASCULINO;CONTRIBUTIVO;3
2015;Sin Información;29;FEMENINO;CONTRIBUTIVO;4
2015;Sin Información;29;FEMENINO;NO ASEGURADO;1
2015;Sin Información;29;FEMENINO;SUBSIDIADO;3
2015;Sin Información;29;MASCULINO;CONTRIBUTIVO;3
2015;Sin Información;29;MASCULINO;NO ASEGURADO;2
2015;Sin Información;30;FEMENINO;CONTRIBUTIVO;7
2015;Sin Información;30;FEMENINO;NO ASEGURADO;2
2015;Sin Información;30;MASCULINO;CONTRIBUTIVO;1
2015;Sin Información;30;MASCULINO;NO ASEGURADO;1
2015;Sin Información;30;MASCULINO;SUBSIDIADO;4
2015;Sin Información;31;FEMENINO;CONTRIBUTIVO;2
2015;Sin Información;31;MASCULINO;CONTRIBUTIVO;3
2015;Sin Información;31;MASCULINO;NO ASEGURADO;1
2015;Sin Información;32;FEMENINO;CONTRIBUTIVO;3
2015;Sin Información;32;FEMENINO;NO ASEGURADO;3
2015;Sin Información;32;MASCULINO;CONTRIBUTIVO;4
2015;Sin Información;33;FEMENINO;CONTRIBUTIVO;4
2015;Sin Información;33;FEMENINO;NO ASEGURADO;1
2015;Sin Información;33;FEMENINO;SUBSIDIADO;2
2015;Sin Información;33;MASCULINO;CONTRIBUTIVO;1
2015;Sin Información;33;MASCULINO;NO ASEGURADO;1
2015;Sin Información;33;MASCULINO;SUBSIDIADO;1
2015;Sin Información;34;FEMENINO;CONTRIBUTIVO;3
2015;Sin Información;34;MASCULINO;CONTRIBUTIVO;3
2015;Sin Información;34;MASCULINO;NO ASEGURADO;1
2015;Sin Información;34;MASCULINO;SUBSIDIADO;1
2015;Sin Información;35;FEMENINO;CONTRIBUTIVO;4
2015;Sin Información;35;MASCULINO;NO ASEGURADO;1
2015;Sin Información;35;MASCULINO;SUBSIDIADO;2
2015;Sin Información;36;FEMENINO;CONTRIBUTIVO;4
2015;Sin Información;36;FEMENINO;NO ASEGURADO;1
2015;Sin Información;36;FEMENINO;SUBSIDIADO;1
2015;Sin Información;36;MASCULINO;CONTRIBUTIVO;2
2015;Sin Información;36;MASCULINO;SUBSIDIADO;2
2015;Sin Información;37;FEMENINO;CONTRIBUTIVO;3
2015;Sin Información;37;FEMENINO;NO ASEGURADO;1
2015;Sin Información;37;MASCULINO;CONTRIBUTIVO;1
2015;Sin Información;38;FEMENINO;SUBSIDIADO;1
2015;Sin Información;38;MASCULINO;CONTRIBUTIVO;4
2015;Sin Información;38;MASCULINO;NO ASEGURADO;2
2015;Sin Información;40;MASCULINO;CONTRIBUTIVO;2
2015;Sin Información;40;MASCULINO;NO ASEGURADO;1
2015;Sin Información;42;FEMENINO;NO ASEGURADO;1
2015;Sin Información;43;FEMENINO;SUBSIDIADO;1
2015;Sin Información;44;FEMENINO;NO ASEGURADO;1
2015;Sin Información;47;MASCULINO;NO ASEGURADO;1
2015;Suba;13;FEMENINO;CONTRIBUTIVO;1
2015;Suba;13;FEMENINO;NO ASEGURADO;1
2015;Suba;13;MASCULINO;SUBSIDIADO;1
2015;Suba;14;FEMENINO;CONTRIBUTIVO;2
2015;Suba;14;FEMENINO;NO ASEGURADO;2
2015;Suba;14;FEMENINO;SUBSIDIADO;6
2015;Suba;14;MASCULINO;CONTRIBUTIVO;11
2015;Suba;14;MASCULINO;NO ASEGURADO;1
2015;Suba;14;MASCULINO;SUBSIDIADO;4
2015;Suba;15;FEMENINO;CONTRIBUTIVO;39
2015;Suba;15;FEMENINO;NO ASEGURADO;3
2015;Suba;15;FEMENINO;SUBSIDIADO;16
2015;Suba;15;MASCULINO;CONTRIBUTIVO;29
2015;Suba;15;MASCULINO;EXCEPCION;1
2015;Suba;15;MASCULINO;NO ASEGURADO;9
2015;Suba;15;MASCULINO;SUBSIDIADO;15
2015;Suba;16;FEMENINO;CONTRIBUTIVO;66
2015;Suba;16;FEMENINO;EXCEPCION;2
2015;Suba;16;FEMENINO;NO ASEGURADO;12
2015;Suba;16;FEMENINO;SUBSIDIADO;28
2015;Suba;16;MASCULINO;CONTRIBUTIVO;78
2015;Suba;16;MASCULINO;EXCEPCION;1
2015;Suba;16;MASCULINO;NO ASEGURADO;14
2015;Suba;16;MASCULINO;SUBSIDIADO;33
2015;Suba;17;FEMENINO;CONTRIBUTIVO;94
2015;Suba;17;FEMENINO;EXCEPCION;3
2015;Suba;17;FEMENINO;NO ASEGURADO;15
2015;Suba;17;FEMENINO;SUBSIDIADO;48
2015;Suba;17;MASCULINO;CONTRIBUTIVO;110
2015;Suba;17;MASCULINO;EXCEPCION;3
2015;Suba;17;MASCULINO;NO ASEGURADO;24
2015;Suba;17;MASCULINO;SUBSIDIADO;41
2015;Suba;18;FEMENINO;CONTRIBUTIVO;122
2015;Suba;18;FEMENINO;EXCEPCION;2
2015;Suba;18;FEMENINO;NO ASEGURADO;32
2015;Suba;18;FEMENINO;SUBSIDIADO;58
2015;Suba;18;MASCULINO;CONTRIBUTIVO;130
2015;Suba;18;MASCULINO;EXCEPCION;2
2015;Suba;18;MASCULINO;NO ASEGURADO;31
2015;Suba;18;MASCULINO;SUBSIDIADO;68
2015;Suba;19;FEMENINO;CONTRIBUTIVO;162
2015;Suba;19;FEMENINO;ESPECIAL;1
2015;Suba;19;FEMENINO;EXCEPCION;7
2015;Suba;19;FEMENINO;NO ASEGURADO;45
2015;Suba;19;FEMENINO;SUBSIDIADO;56
2015;Suba;19;MASCULINO;CONTRIBUTIVO;193
